Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
1	ENSG00000131779	145516252	145523730	PEX11B
1	ENSG00000131781	146646930	146714700	FMO5
1	ENSG00000131788	145575233	145586546	PIAS3
1	ENSG00000131791	146626685	146644129	PRKAB2
1	ENSG00000131795	145507598	145513536	RBM8A
1	ENSG00000131910	27237980	27240457	NR0B2
1	ENSG00000131914	26737269	26756213	LIN28A
1	ENSG00000132122	48761044	48937845	SPATA6
1	ENSG00000132128	46726868	46769280	LRRC41
1	ENSG00000132185	161676762	161684142	FCRLA
1	ENSG00000132196	162760492	162782607	HSD17B7
1	ENSG00000132485	71528974	71546980	ZRANB2
1	ENSG00000132676	155657751	155708801	DAP3
1	ENSG00000132677	156339003	156355011	RHBG
1	ENSG00000132680	155882834	155904191	KIAA0907
1	ENSG00000132681	160121360	160156767	ATP1A4
1	ENSG00000132688	156638555	156647189	NES
1	ENSG00000132692	156611182	156629324	BCAN
1	ENSG00000132693	159682079	159684379	CRP
1	ENSG00000132694	156904632	157015162	ARHGEF11
1	ENSG00000132698	156030951	156040295	RAB25
1	ENSG00000132702	156589086	156595517	HAPLN2
1	ENSG00000132703	159557615	159558655	APCS
1	ENSG00000132704	157715523	157746922	FCRL2
1	ENSG00000132716	160185505	160254920	DCAF8
1	ENSG00000132718	155829300	155854990	SYT11
1	ENSG00000132763	45965725	45976739	MMACHC
1	ENSG00000132768	44435672	44439041	DPH2
1	ENSG00000132773	45805342	45809647	TOE1
1	ENSG00000132780	46049518	46084566	NASP
1	ENSG00000132781	45794835	45806142	MUTYH
1	ENSG00000132849	62208149	62629592	INADL
1	ENSG00000132854	62702651	62785085	KANK4
1	ENSG00000132855	63063158	63071830	ANGPTL3
1	ENSG00000132879	11714432	11723384	FBXO44
1	ENSG00000132881	16558195	16563657	RSG1
1	ENSG00000132906	15817327	15853029	CASP9
1	ENSG00000133019	239549865	240078750	CHRM3
1	ENSG00000133048	203148059	203155877	CHI3L1
1	ENSG00000133055	203136939	203144941	MYBPH
1	ENSG00000133056	204391756	204463852	PIK3C2B
1	ENSG00000133059	205111632	205180727	DSTYK
1	ENSG00000133063	203181955	203242769	CHIT1
1	ENSG00000133065	205758221	205782876	SLC41A1
1	ENSG00000133067	202163029	202288909	LGR6
1	ENSG00000133069	205197304	205242471	TMCC2
1	ENSG00000133216	23037332	23241818	EPHB2
1	ENSG00000133226	24958207	24999758	SRRM1
1	ENSG00000134183	110145889	110155679	GNAT2
1	ENSG00000134184	110230436	110251661	GSTM1
1	ENSG00000134186	109234945	109244425	PRPF38B
1	ENSG00000134193	120336641	120354283	REG4
1	ENSG00000134198	115590632	115632121	TSPAN2
1	ENSG00000134200	115572415	115576941	TSHB
1	ENSG00000134201	110254864	110318050	GSTM5
1	ENSG00000134202	110276554	110284384	GSTM3
1	ENSG00000134207	114631913	114696541	SYT6
1	ENSG00000134215	108113782	108507766	VAV3
1	ENSG00000134216	111833484	111863188	CHIA
1	ENSG00000134222	109822178	109825808	PSRC1
1	ENSG00000134240	120290619	120311528	HMGCS2
1	ENSG00000134242	114356433	114414381	PTPN22
1	ENSG00000134243	109852192	109940573	SORT1
1	ENSG00000134245	113009163	113072787	WNT2B
1	ENSG00000134247	117452679	117532980	PTGFRN
1	ENSG00000134248	110943871	110950564	LAMTOR5
1	ENSG00000134249	120436156	120439118	ADAM30
1	ENSG00000134250	120454176	120612240	NOTCH2
1	ENSG00000134253	117653682	117665209	TRIM45
1	ENSG00000134255	111682249	111727724	CEPT1
1	ENSG00000134256	117544382	117579167	CD101
1	ENSG00000134258	117686209	117753556	VTCN1
1	ENSG00000134259	115828539	115880857	NGF
1	ENSG00000134262	114437370	114447823	AP4B1
1	ENSG00000134365	196819371	196888102	CFHR4
1	ENSG00000134369	201592411	201796102	NAV1
1	ENSG00000134371	193091147	193223031	CDC73
1	ENSG00000134375	201924619	201939789	TIMM17A
1	ENSG00000134376	197170592	197447585	CRB1
1	ENSG00000134389	196946667	196978804	CFHR5
1	ENSG00000134644	31404353	31538838	PUM1
1	ENSG00000134668	32256023	32281652	SPOCD1
1	ENSG00000134684	33240840	33283754	YARS
1	ENSG00000134686	33789224	33896653	PHC2
1	ENSG00000134690	38158090	38175391	CDCA8
1	ENSG00000134697	38032417	38061536	GNL2
1	ENSG00000134698	36273773	36323491	AGO4
1	ENSG00000134709	60280458	60342050	HOOK1
1	ENSG00000134716	60358980	60392462	CYP2J2
1	ENSG00000134717	52521797	52556388	BTF3L4
1	ENSG00000134744	52873954	53019159	ZCCHC11
1	ENSG00000134748	52870236	52886511	PRPF38A
1	ENSG00000135744	230838269	230850043	AGT
1	ENSG00000135747	247108849	247242113	ZNF670
1	ENSG00000135749	233119181	233431459	PCNXL2
1	ENSG00000135750	233749750	233808258	KCNK1
1	ENSG00000135763	229761981	229795946	URB2
1	ENSG00000135766	231499497	231560790	EGLN1
1	ENSG00000135773	230883130	230937749	CAPN9
1	ENSG00000135775	230778235	230829728	COG2
1	ENSG00000135776	229652329	229694442	ABCB10
1	ENSG00000135778	233086351	233119628	NTPCR
1	ENSG00000135801	229728858	229761794	TAF5L
1	ENSG00000135821	182350839	182361341	GLUL
1	ENSG00000135823	180941861	180992047	STX6
1	ENSG00000135824	182615239	182653711	RGS8
1	ENSG00000135828	182542769	182558391	RNASEL
1	ENSG00000135829	182808504	182856886	DHX9
1	ENSG00000135835	180882290	180920750	KIAA1614
1	ENSG00000135837	179923873	180084015	CEP350
1	ENSG00000135838	182758428	182799519	NPL
1	ENSG00000135842	184759858	184943682	FAM129A
1	ENSG00000135845	172339329	172413230	PIGC
1	ENSG00000135847	180244515	180472089	ACBD6
1	ENSG00000135862	182992595	183114727	LAMC1
1	ENSG00000135870	173900352	173991435	RC3H1
1	ENSG00000136628	220141943	220220000	EPRS
1	ENSG00000136630	221051699	221058401	HLX
1	ENSG00000136631	150039369	150117505	VPS45
1	ENSG00000136634	206940947	206945839	IL10
1	ENSG00000136636	215740735	215795149	KCTD3
1	ENSG00000136643	213224589	213448116	RPS6KC1
1	ENSG00000136653	206680879	206762616	RASSF5
1	ENSG00000137936	94027347	94312706	BCAR3
1	ENSG00000137941	84330711	84464833	TTLL7
1	ENSG00000137942	93913688	94020218	FNBP1L
1	ENSG00000137944	89401456	89458636	CCBL2
1	ENSG00000137947	89318615	89357627	GTF2B
1	ENSG00000137948	92414928	92479983	BRDT
1	ENSG00000137955	76251879	76260764	RABGGTB
1	ENSG00000137959	79085607	79111830	IFI44L
1	ENSG00000137960	78445226	78604133	GIPC2
1	ENSG00000137962	94614544	94740624	ARHGAP29
1	ENSG00000137965	79115481	79129763	IFI44
1	ENSG00000137968	75667816	76076801	SLC44A5
1	ENSG00000137970	97144430	97145176	RPL7P9
1	ENSG00000137975	86889769	86922241	CLCA2
1	ENSG00000137976	84864215	84880701	DNASE2B
1	ENSG00000137992	100652475	100715390	DBT
1	ENSG00000137996	100731763	100758325	RTCA
1	ENSG00000142224	206972215	207016324	IL19
1	ENSG00000142583	9095166	9148537	SLC2A5
1	ENSG00000142599	8412457	8877702	RERE
1	ENSG00000142606	2522078	2564481	MMEL1
1	ENSG00000142609	1853396	1935276	C1orf222
1	ENSG00000142611	2985732	3355185	PRDM16
1	ENSG00000142615	15783223	15798586	CELA2A
1	ENSG00000142619	17575593	17610728	PADI3
1	ENSG00000142621	15573768	15726779	FHAD1
1	ENSG00000142623	17531621	17572500	PADI1
1	ENSG00000142627	16450832	16482582	EPHA2
1	ENSG00000142632	16524349	16539104	ARHGEF19
1	ENSG00000142634	15736391	15756839	EFHD2
1	ENSG00000142655	10532345	10690815	PEX14
1	ENSG00000142657	10458649	10480201	PGD
1	ENSG00000142661	24382525	24438665	MYOM3
1	ENSG00000142669	26605667	26608007	SH3BGRL3
1	ENSG00000142675	26503894	26516377	CNKSR1
1	ENSG00000142676	24018269	24022915	RPL11
1	ENSG00000142677	24446261	24469611	IL22RA1
1	ENSG00000142684	26496362	26498551	ZNF593
1	ENSG00000142686	36179476	36185073	C1orf216
1	ENSG00000142687	35899091	36023551	KIAA0319L
1	ENSG00000142694	36787632	36789755	EVA1B
1	ENSG00000142698	34632484	34684732	C1orf94
1	ENSG00000142700	50883222	50889172	DMRTA2
1	ENSG00000142733	27681675	27693383	MAP3K6
1	ENSG00000142748	27695603	27701315	FCN3
1	ENSG00000142751	27202624	27216788	GPN2
1	ENSG00000142765	27668513	27680421	SYTL1
1	ENSG00000142784	27561007	27635110	WDTC1
1	ENSG00000142789	22328149	22339032	CELA3A
1	ENSG00000142794	21766621	21811498	NBPF3
1	ENSG00000142798	22148738	22263790	HSPG2
1	ENSG00000142856	63906441	64059392	ITGB3BP
1	ENSG00000142864	67873493	67896098	SERBP1
1	ENSG00000142867	85731931	85742773	BCL10
1	ENSG00000142871	86046444	86049645	CYR61
1	ENSG00000142875	84543745	84704181	PRKACB
1	ENSG00000142892	77554675	77685115	PIGK
1	ENSG00000142910	32042116	32053288	TINAGL1
1	ENSG00000142920	33546705	33586131	ADC
1	ENSG00000142937	45240923	45244451	RPS8
1	ENSG00000142945	45205490	45233439	KIF2C
1	ENSG00000142949	43990858	44089343	PTPRF
1	ENSG00000142959	45249257	45253377	BEST4
1	ENSG00000142961	47073387	47082563	MOB3C
1	ENSG00000142973	47223510	47285085	CYP4B1
1	ENSG00000143001	55446465	55457966	TMEM61
1	ENSG00000143006	53925072	53933161	DMRTB1
1	ENSG00000143013	87794151	87814606	LMO4
1	ENSG00000143028	110009180	110024759	SYPL2
1	ENSG00000143032	91177096	91182794	BARHL2
1	ENSG00000143033	93544792	93604638	MTF2
1	ENSG00000143036	95285898	95360802	SLC44A3
1	ENSG00000143061	117117031	117210375	IGSF3
1	ENSG00000143067	120162045	120190396	ZNF697
1	ENSG00000143079	112938803	113006078	CTTNBP2NL
1	ENSG00000143093	110574199	110617263	STRIP1
1	ENSG00000143105	111059839	111061797	KCNA10
1	ENSG00000143106	109941653	109969062	PSMA5
1	ENSG00000143107	109255279	109285365	FNDC7
1	ENSG00000143110	112016414	112021134	C1orf162
1	ENSG00000143119	111415775	111442550	CD53
1	ENSG00000143125	110993822	110999976	PROK1
1	ENSG00000143126	109792641	109818372	CELSR2
1	ENSG00000143127	145524891	145543868	ITGA10
1	ENSG00000143140	147228332	147245484	GJA5
1	ENSG00000143147	168053997	168106821	GPR161
1	ENSG00000143149	165631453	165668100	ALDH9A1
1	ENSG00000143153	169074935	169101960	ATP1B1
1	ENSG00000143155	168148171	168169950	TIPRL
1	ENSG00000143156	169101769	169337205	NME7
1	ENSG00000143157	166808681	166825581	POGK
1	ENSG00000143158	167885967	167906278	MPC2
1	ENSG00000143162	167498914	167523004	CREG1
1	ENSG00000143164	167905021	168045081	DCAF6
1	ENSG00000143167	167022073	167059868	GPA33
1	ENSG00000143171	165370159	165414433	RXRG
1	ENSG00000143178	168250278	168283664	TBX19
1	ENSG00000143179	165796768	165880855	UCK2
1	ENSG00000143183	165696032	165796992	TMCO1
1	ENSG00000143184	168545711	168551315	XCL1
1	ENSG00000143185	168510003	168513235	XCL2
1	ENSG00000143190	167190066	167396582	POU2F1
1	ENSG00000143194	166958346	166991451	MAEL
1	ENSG00000143195	166882443	166944719	ILDR2
1	ENSG00000143196	168664697	168698502	DPT
1	ENSG00000143198	165600098	165631033	MGST3
1	ENSG00000143199	167778625	167883453	ADCY10
1	ENSG00000143207	175913967	176176629	RFWD2
1	ENSG00000143217	161040785	161059389	PVRL4
1	ENSG00000143222	161122566	161128646	UFC1
1	ENSG00000143224	161136200	161147803	PPOX
1	ENSG00000143226	161475220	161493803	FCGR2A
1	ENSG00000143228	163236366	163325554	NUF2
1	ENSG00000143248	163080911	163291577	RGS5
1	ENSG00000143252	161284047	161332984	SDHC
1	ENSG00000143256	161070346	161087901	PFDN2
1	ENSG00000143257	161199456	161208092	NR1I3
1	ENSG00000143258	161129240	161135513	USP21
1	ENSG00000143278	197008321	197036397	F13B
1	ENSG00000143294	156720402	156770607	PRCC
1	ENSG00000143297	157483167	157522310	FCRL5
1	ENSG00000143303	156698234	156706752	RRNAD1
1	ENSG00000143314	156707095	156711382	MRPL24
1	ENSG00000143315	159997462	160001783	PIGM
1	ENSG00000143318	160160285	160171676	CASQ1
1	ENSG00000143319	156691683	156698591	ISG20L2
1	ENSG00000143320	156669398	156675608	CRABP2
1	ENSG00000143321	156711899	156736717	HDGF
1	ENSG00000143322	179068462	179198819	ABL2
1	ENSG00000143324	180601140	180859387	XPR1
1	ENSG00000143333	182567758	182573543	RGS16
1	ENSG00000143337	179851177	179894135	TOR1AIP1
1	ENSG00000143340	179712298	179785333	FAM163A
1	ENSG00000143341	185703683	186160085	HMCN1
1	ENSG00000143344	183605220	183897665	RGL1
1	ENSG00000143353	219347186	219386207	LYPLAL1
1	ENSG00000143355	197881037	197904608	LHX9
1	ENSG00000143363	150980896	151008189	PRUNE
1	ENSG00000143365	151778547	151804348	RORC
1	ENSG00000143367	151512781	151556059	TUFT1
1	ENSG00000143368	149895209	149900236	SF3B4
1	ENSG00000143369	150480538	150486265	ECM1
1	ENSG00000143373	151254094	151264656	ZNF687
1	ENSG00000143374	150459887	150480078	TARS2
1	ENSG00000143375	151482986	151511168	CGN
1	ENSG00000143376	151584541	151671567	SNX27
1	ENSG00000143379	150898739	150937213	SETDB1
1	ENSG00000143382	150521884	150533413	ADAMTSL4
1	ENSG00000143384	150547032	150552066	MCL1
1	ENSG00000143387	150768684	150780799	CTSK
1	ENSG00000143390	151313116	151319833	RFX5
1	ENSG00000143393	151264273	151300191	PI4KB
1	ENSG00000143398	151170425	151222012	PIP5K1A
1	ENSG00000143401	150190717	150208504	ANP32E
1	ENSG00000143409	150969025	150980851	FAM63A
1	ENSG00000143412	150954493	150968110	ANXA9
1	ENSG00000143416	151336778	151345209	SELENBP1
1	ENSG00000143418	150933059	150947479	CERS2
1	ENSG00000143420	150573327	150602088	ENSA
1	ENSG00000143434	151104161	151119104	SEMA6C
1	ENSG00000143436	151732119	151736040	MRPL9
1	ENSG00000143437	150782181	150849244	ARNT
1	ENSG00000143442	151375200	151431941	POGZ
1	ENSG00000143443	151020216	151024462	C1orf56
1	ENSG00000143450	151735445	151743808	OAZ3
1	ENSG00000143452	150670536	150693364	HORMAD1
1	ENSG00000143457	150618701	150669630	GOLPH3L
1	ENSG00000143458	151043054	151098018	GABPB2
1	ENSG00000143466	206643791	206670223	IKBKE
1	ENSG00000143469	210111538	210337636	SYT14
1	ENSG00000143473	210856555	211307457	KCNH1
1	ENSG00000143476	212208919	212280742	DTL
1	ENSG00000143479	206808881	206857764	DYRK3
1	ENSG00000143486	206744620	206785904	EIF2D
1	ENSG00000143493	212113741	212208884	INTS7
1	ENSG00000143494	213123862	213165379	VASH2
1	ENSG00000143498	222731244	222763275	TAF1A
1	ENSG00000143499	214454445	214510474	SMYD2
1	ENSG00000143502	223394161	223537544	SUSD4
1	ENSG00000143507	221874766	221915518	DUSP10
1	ENSG00000143512	222695602	222721445	HHIPL2
1	ENSG00000143514	223967601	224033674	TP53BP2
1	ENSG00000143515	154298029	154323783	ATP8B2
1	ENSG00000143520	152321211	152332482	FLG2
1	ENSG00000143536	152381719	152386739	CRNN
1	ENSG00000143537	155023042	155035252	ADAM15
1	ENSG00000143543	153946745	153950164	JTB
1	ENSG00000143545	153954127	153958834	RAB13
1	ENSG00000143546	153362508	153363664	S100A8
1	ENSG00000143549	154127784	154167124	TPM3
1	ENSG00000143552	153965161	154127592	NUP210L
1	ENSG00000143553	153631130	153634306	SNAPIN
1	ENSG00000143554	153746830	153752633	SLC27A3
1	ENSG00000143556	153430220	153433177	S100A7
1	ENSG00000143569	154192655	154243986	UBAP2L
1	ENSG00000143570	153931575	153940188	SLC39A1
1	ENSG00000143575	154244987	154248351	HAX1
1	ENSG00000143578	153940010	153946839	CREB3L4
1	ENSG00000143590	155036224	155060014	EFNA3
1	ENSG00000143595	154293566	154297801	AQP10
1	ENSG00000143603	154669931	154842756	KCNN3
1	ENSG00000143612	154179182	154193104	C1orf43
1	ENSG00000143614	153777201	153895451	GATAD2B
1	ENSG00000143621	153634512	153643524	ILF2
1	ENSG00000143622	155867599	155881195	RIT1
1	ENSG00000143624	153700543	153746555	INTS3
1	ENSG00000143627	155259630	155271225	PKLR
1	ENSG00000143630	155247374	155259639	HCN3
1	ENSG00000143631	152274651	152297679	FLG
1	ENSG00000143632	229566992	229569845	ACTA1
1	ENSG00000143633	231359509	231376933	C1orf131
1	ENSG00000143641	230193536	230417870	GALNT2
1	ENSG00000143643	231041989	231114621	TTC13
1	ENSG00000143653	246887349	246931439	SCCPDH
1	ENSG00000143669	235824341	236046940	LYST
1	ENSG00000143674	233463514	233520894	MLK4
1	ENSG00000143702	243287730	243418650	CEP170
1	ENSG00000143740	227916240	227968927	SNAP47
1	ENSG00000143742	225965531	225978168	SRP9
1	ENSG00000143748	224415036	224518089	NVL
1	ENSG00000143751	226170403	226187032	SDE2
1	ENSG00000143753	224363458	224381143	DEGS1
1	ENSG00000143756	224301789	224349749	FBXO28
1	ENSG00000143761	228270361	228286912	ARF1
1	ENSG00000143768	226124298	226129189	LEFTY2
1	ENSG00000143771	224544552	224567161	CNIH4
1	ENSG00000143772	226819391	226927024	ITPKB
1	ENSG00000143774	228327663	228336685	GUK1
1	ENSG00000143776	227177566	227506175	CDC42BPA
1	ENSG00000143786	224622362	224928251	CNIH3
1	ENSG00000143793	228288427	228293112	C1orf35
1	ENSG00000143799	226548392	226595780	PARP1
1	ENSG00000143801	227057885	227083806	PSEN2
1	ENSG00000143811	226107578	226111978	PYCR2
1	ENSG00000143815	225589204	225616627	LBR
1	ENSG00000143816	228106357	228135599	WNT9A
1	ENSG00000143819	225997794	226033260	EPHX1
1	ENSG00000143839	204123944	204135465	REN
1	ENSG00000143842	204042243	204096863	SOX13
1	ENSG00000143845	204100190	204121307	ETNK2
1	ENSG00000143847	202995626	203047868	PPFIA4
1	ENSG00000143850	204187979	204346793	PLEKHA6
1	ENSG00000143851	202116141	202130716	PTPN7
1	ENSG00000143858	202559724	202679545	SYT2
1	ENSG00000143862	202102532	202113869	ARL8A
1	ENSG00000146463	35734568	35887659	ZMYM4
1	ENSG00000149527	2357419	2436969	PLCH2
1	ENSG00000150337	149754227	149764074	FCGR1A
1	ENSG00000150681	192127587	192154945	RGS18
1	ENSG00000150732	188036429	188036656	RP11-134C1.1
1	ENSG00000151414	198126093	198291550	NEK7
1	ENSG00000151418	198492352	198510075	ATP6V1G3
1	ENSG00000152022	145477085	145501669	LIX1L
1	ENSG00000152042	146032647	146082765	NBPF11
1	ENSG00000152061	174128548	174964445	RABGAP1L
1	ENSG00000152078	95582894	95663163	TMEM56
1	ENSG00000152092	176826438	177134109	ASTN1
1	ENSG00000152104	214522039	214725792	PTPN14
1	ENSG00000152332	162467041	162499419	UHMK1
1	ENSG00000152382	166825747	166845564	TADA1
1	ENSG00000152760	67218142	67244470	TCTEX1D1
1	ENSG00000152763	67278568	67390570	WDR78
1	ENSG00000152904	235490665	235507847	GGPS1
1	ENSG00000153029	181003067	181031074	MR1
1	ENSG00000153187	245014468	245027844	HNRNPU
1	ENSG00000153207	247002400	247095280	AHCTF1
1	ENSG00000153230	247901917	247902861	OR14K1
1	ENSG00000153363	211556145	211605878	LINC00467
1	ENSG00000153898	85391268	85462796	MCOLN2
1	ENSG00000153904	85784164	86043933	DDAH1
1	ENSG00000153923	87099956	87121059	CLCA3P
1	ENSG00000153936	87380331	87602334	HS2ST1
1	ENSG00000154007	76384558	76398116	ASB17
1	ENSG00000154027	77747736	78025651	AK5
1	ENSG00000154198	47308767	47366109	CYP4Z2P
1	ENSG00000154222	52811395	52831865	CC2D1B
1	ENSG00000154305	222791428	222841354	MIA3
1	ENSG00000154309	222988406	223179337	DISP1
1	ENSG00000154342	228194752	228248961	WNT3A
1	ENSG00000154358	228395831	228566577	OBSCN
1	ENSG00000154370	228581374	228594541	TRIM11
1	ENSG00000154380	225674537	225840844	ENAH
1	ENSG00000154429	229456758	229479041	CCSAP
1	ENSG00000154451	89724633	89738544	GBP5
1	ENSG00000154511	93307724	93427057	FAM69A
1	ENSG00000155363	113215763	113243368	MOV10
1	ENSG00000155366	113243728	113250056	RHOC
1	ENSG00000155367	113252616	113258099	PPM1J
1	ENSG00000155380	113454469	113499635	SLC16A1
1	ENSG00000155761	118496484	118727846	SPAG17
1	ENSG00000155816	240177648	240638489	FMN2
1	ENSG00000156097	110082494	110091028	GPR61
1	ENSG00000156150	110602616	110613322	ALX3
1	ENSG00000156171	111659955	111682838	DRAM2
1	ENSG00000156869	100174259	100232187	FRRS1
1	ENSG00000156875	100503653	100548933	HIAT1
1	ENSG00000156876	100549119	100598511	SASS6
1	ENSG00000157060	182869000	182922660	SHCBP1L
1	ENSG00000157064	183217372	183387737	NMNAT2
1	ENSG00000157077	52608046	52812358	ZFYVE9
1	ENSG00000157131	57320479	57383894	C8A
1	ENSG00000157181	186344890	186390510	C1orf27
1	ENSG00000157184	53662101	53679869	CPT2
1	ENSG00000157191	16767167	16786573	NECAP2
1	ENSG00000157193	53711217	53793742	LRP8
1	ENSG00000157211	54598747	54619443	CDCP2
1	ENSG00000157216	54691105	54879152	SSBP3
1	ENSG00000157330	12806163	12823847	C1orf158
1	ENSG00000157358	13641973	13648988	PRAMEF15
1	ENSG00000157870	2517930	2522908	FAM213B
1	ENSG00000157873	2487078	2496821	TNFRSF14
1	ENSG00000157881	2439972	2458039	PANK4
1	ENSG00000157911	2336236	2345236	PEX10
1	ENSG00000157916	2323267	2336883	RER1
1	ENSG00000157933	2160134	2241558	SKI
1	ENSG00000157978	25870071	25895377	LDLRAP1
1	ENSG00000158006	26286258	26324648	PAFAH2
1	ENSG00000158008	26346375	26362955	EXTL1
1	ENSG00000158014	26363743	26372624	SLC30A2
1	ENSG00000158022	26377795	26394927	TRIM63
1	ENSG00000158055	24645812	24690972	GRHL3
1	ENSG00000158062	26607819	26644854	UBXN11
1	ENSG00000158109	3541566	3546691	TPRG1L
1	ENSG00000158156	28285973	28294607	XKR8
1	ENSG00000158161	28296855	28415207	EYA3
1	ENSG00000158195	27730730	27816669	WASF2
1	ENSG00000158246	27331511	27339327	FAM46B
1	ENSG00000158286	6265535	6281359	RNF207
1	ENSG00000158292	6307406	6321035	GPR153
1	ENSG00000158315	39351479	39407471	RHBDL2
1	ENSG00000158473	158149737	158154686	CD1D
1	ENSG00000158477	158223927	158228059	CD1A
1	ENSG00000158481	158259576	158263420	CD1C
1	ENSG00000158485	158297741	158301321	CD1B
1	ENSG00000158488	158323254	158327343	CD1E
1	ENSG00000158615	204372515	204380919	PPP1R15B
1	ENSG00000158710	159887897	159895522	TAGLN2
1	ENSG00000158711	205577071	205601090	ELK4
1	ENSG00000158714	159796540	159807039	SLAMF8
1	ENSG00000158715	205626979	205649587	SLC45A3
1	ENSG00000158716	159750722	159752333	DUSP23
1	ENSG00000158731	159568088	159569017	OR10J6P
1	ENSG00000158747	19967048	19984945	NBL1
1	ENSG00000158748	19991780	20006055	HTR6
1	ENSG00000158764	160914815	160924589	ITLN2
1	ENSG00000158769	160965001	160991138	F11R
1	ENSG00000158773	161009041	161015767	USF1
1	ENSG00000158786	20465819	20476879	PLA2G2F
1	ENSG00000158793	161087876	161095235	NIT1
1	ENSG00000158796	161090764	161102478	DEDD
1	ENSG00000158816	20617412	20681387	VWA5B1
1	ENSG00000158825	20915441	20945401	CDA
1	ENSG00000158828	20959948	20978004	PINK1
1	ENSG00000158850	161141100	161147287	B4GALT3
1	ENSG00000158859	161154098	161168846	ADAMTS4
1	ENSG00000158864	161166894	161184185	NDUFS2
1	ENSG00000158869	161185024	161190489	FCER1G
