Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
1	CATG00000015003.1	119837652	119838150	CATG00000015003.1
1	ENSG00000232650.1	119870036	119878011	RP5-834N19.1
1	CATG00000073438.1	119878482	119921896	CATG00000073438.1
1	ENSG00000230921.1	119911431	119912954	HAO2-IT1
1	CATG00000073556.1	120269621	120286835	CATG00000073556.1
1	ENSG00000236933.1	120832101	120838332	RP11-439A17.7
1	ENSG00000234998.1	120905995	120935761	RP11-439A17.10
1	ENSG00000272583.1	121257029	121261367	RP11-344P13.6
1	CATG00000073777.1	121484052	121485394	CATG00000073777.1
1	CATG00000015649.1	121484458	121485431	CATG00000015649.1
1	ENSG00000230880.2	142618803	142621059	RP11-417J8.3
1	ENSG00000185044.10	143356064	143467642	RP11-435B5.4
1	ENSG00000223804.1	143742912	143744001	RP6-206I17.1
1	ENSG00000236943.2	144456137	144520985	RP11-640M9.1
1	CATG00000015945.1	144572592	144573932	CATG00000015945.1
1	CATG00000015961.1	144923776	144930676	CATG00000015961.1
1	CATG00000015962.1	144932251	144933409	CATG00000015962.1
1	ENSG00000272755.1	145014705	145015560	RP11-326G21.1
1	CATG00000016043.1	145040105	145041925	CATG00000016043.1
1	ENSG00000223380.3	145096407	145100969	SEC22B
1	CATG00000074077.1	145111801	145114568	CATG00000074077.1
1	CATG00000016218.1	145128279	145129030	CATG00000016218.1
1	CATG00000074171.1	145199584	145208963	CATG00000074171.1
1	ENSG00000233396.3	145370258	145382375	RP11-458D21.1
1	CATG00000074214.1	145434187	145438227	CATG00000074214.1
1	CATG00000074225.1	145440955	145441226	CATG00000074225.1
1	ENSG00000234222.2	145475981	145507466	RP11-315I20.1
1	ENSG00000244619.2	145541003	145542758	RP11-315I20.3
1	CATG00000016543.1	146556586	146557607	CATG00000016543.1
1	ENSG00000237188.3	146644357	146646784	RP11-337C18.8
1	ENSG00000273071.1	146644357	146724314	RP11-337C18.10
1	ENSG00000234610.1	146852472	146989699	LINC00624
1	CATG00000074857.1	147678873	147718909	CATG00000074857.1
1	CATG00000074858.1	147735140	147735466	CATG00000074858.1
1	ENSG00000215863.2	147805608	147932058	RP11-495P10.2
1	CATG00000017017.1	147807175	147808217	CATG00000017017.1
1	ENSG00000236140.1	148176221	148176466	RP11-89F3.2
1	ENSG00000232527.3	148928312	148932920	RP11-14N7.2
1	ENSG00000232721.1	149224609	149225861	RP11-403I13.5
1	ENSG00000242663.1	149754432	149783925	RP11-196G18.21
1	CATG00000017432.1	149899791	149901344	CATG00000017432.1
1	CATG00000017483.1	149909481	149912249	CATG00000017483.1
1	CATG00000075282.1	150293151	150293872	CATG00000075282.1
1	ENSG00000228126.1	150488227	150490508	LINC00568
1	ENSG00000264584.1	150517605	150521748	RN7SL600P
1	CATG00000017625.1	150601789	150623383	CATG00000017625.1
1	CATG00000017626.1	150602300	150608231	CATG00000017626.1
1	CATG00000017791.1	150849339	150850485	CATG00000017791.1
1	CATG00000075534.1	150897534	150898657	CATG00000075534.1
1	ENSG00000237976.1	151319434	151320503	RP11-126K1.6
1	CATG00000018080.1	151413455	151431312	CATG00000018080.1
1	CATG00000075873.1	151482550	151483633	CATG00000075873.1
1	ENSG00000232536.1	151512784	151527387	RP11-74C1.4
1	ENSG00000250734.2	151584513	151585844	RP11-404E16.1
1	ENSG00000203288.3	151763309	151764021	RP11-98D18.9
1	ENSG00000234614.1	151803359	151828839	AL450992.2
1	CATG00000076106.1	151913569	151913972	CATG00000076106.1
1	CATG00000018226.1	151914168	151914937	CATG00000018226.1
1	CATG00000018232.1	151918495	151919177	CATG00000018232.1
1	ENSG00000229021.2	151955455	151958681	NBPF18P
1	ENSG00000237975.2	152140637	152185750	FLG-AS1
1	ENSG00000236427.1	152161305	152179662	RP11-107M16.2
1	ENSG00000238279.1	153505927	153507591	BX470102.3
1	CATG00000076852.1	153569153	153571418	CATG00000076852.1
1	ENSG00000271853.1	153598419	153606837	RP1-178F15.5
1	ENSG00000272030.1	153604136	153606837	RP1-178F15.4
1	CATG00000076950.1	153698917	153700224	CATG00000076950.1
1	CATG00000019168.1	153895851	153897595	CATG00000019168.1
1	CATG00000019184.1	153918770	153919141	CATG00000019184.1
1	ENSG00000273026.1	153935399	153937794	RP11-422P24.10
1	ENSG00000272654.1	153950218	153951019	RP11-422P24.11
1	ENSG00000228013.1	154360240	154379020	RP11-350G8.5
1	CATG00000077438.1	154533689	154540186	CATG00000077438.1
1	CATG00000019609.1	154600514	154605077	CATG00000019609.1
1	ENSG00000270361.1	154909831	154910535	RP11-307C12.13
1	CATG00000019800.1	154912602	154912832	CATG00000019800.1
1	ENSG00000271380.1	154934305	154935099	RP11-307C12.12
1	CATG00000019833.1	154935887	154938060	CATG00000019833.1
1	CATG00000077518.1	154955005	154955572	CATG00000077518.1
1	ENSG00000232093.1	155017666	155023643	RP11-307C12.11
1	ENSG00000231064.1	155164791	155177149	RP11-263K19.4
1	CATG00000019997.1	155243393	155244243	CATG00000019997.1
1	ENSG00000225855.2	155282675	155293962	RUSC1-AS1
1	ENSG00000235919.3	155531820	155532187	ASH1L-AS1
1	CATG00000077904.1	155579129	155579807	CATG00000077904.1
1	CATG00000020185.1	155904247	155906327	CATG00000020185.1
1	ENSG00000273002.1	155948429	155952809	RP11-336K24.12
1	CATG00000078060.1	156161546	156163625	CATG00000078060.1
1	CATG00000078061.1	156182565	156183035	CATG00000078061.1
1	ENSG00000236947.1	156415403	156427143	RP11-98G7.1
1	CATG00000020473.1	156437382	156446787	CATG00000020473.1
1	CATG00000020498.1	156470788	156471907	CATG00000020498.1
1	CATG00000020513.1	156472877	156473626	CATG00000020513.1
1	ENSG00000260460.1	156478908	156483752	RP11-284F21.8
1	ENSG00000272068.1	156607491	156611776	RP11-284F21.9
1	ENSG00000229953.1	156616298	156631232	RP11-284F21.7
1	CATG00000020712.1	156663316	156664220	CATG00000020712.1
1	CATG00000020742.1	156721718	156723316	CATG00000020742.1
1	CATG00000020865.1	157083036	157085230	CATG00000020865.1
1	ENSG00000229961.1	157147919	157164317	RP11-71G12.1
1	ENSG00000271736.1	157244682	157253586	RP11-85G21.3
1	ENSG00000231666.1	158101829	158116683	RP11-404O13.1
1	CATG00000078872.1	158118352	158119522	CATG00000078872.1
1	ENSG00000176320.2	158160754	158173667	RP11-404O13.5
1	ENSG00000236656.1	158444243	158464676	RP11-144L1.4
1	CATG00000079027.1	158964323	158985400	CATG00000079027.1
1	ENSG00000225670.3	159163639	159170678	CTA-134P22.2
1	CATG00000079285.1	159746137	159749171	CATG00000079285.1
1	CATG00000079334.1	159772927	159796354	CATG00000079334.1
1	CATG00000079337.1	159787485	159787779	CATG00000079337.1
1	ENSG00000272668.1	159824133	159842064	RP11-190A12.8
1	CATG00000022045.1	159907486	159924387	CATG00000022045.1
1	ENSG00000224259.1	159931046	159946902	RP11-48O20.4
1	CATG00000022055.1	160040217	160041001	CATG00000022055.1
1	ENSG00000227741.1	160175971	160183288	RP11-536C5.7
1	ENSG00000228606.1	160231523	160231945	RP11-574F21.2
1	CATG00000022121.1	160254154	160256745	CATG00000022121.1
1	ENSG00000228863.4	160643116	160644667	RP11-404F10.2
1	CATG00000079793.1	160735626	160759626	CATG00000079793.1
1	CATG00000022775.1	161015826	161018132	CATG00000022775.1
1	ENSG00000228917.1	161053433	161059069	RP11-544M22.8
1	CATG00000080039.1	161134649	161136060	CATG00000080039.1
1	CATG00000080168.1	161282897	161284056	CATG00000080168.1
1	CATG00000080218.1	161359218	161359715	CATG00000080218.1
1	CATG00000080292.1	161499726	161500630	CATG00000080292.1
1	ENSG00000226889.3	161717870	161720029	RP11-474I16.8
1	ENSG00000259788.1	162522311	162531143	RP11-359K18.3
1	CATG00000023316.1	162593303	162598303	CATG00000023316.1
1	CATG00000080821.1	162758438	162760308	CATG00000080821.1
1	CATG00000080878.1	162906975	162976359	CATG00000080878.1
1	ENSG00000232995.3	163214261	163291525	RP11-267N12.3
1	CATG00000081321.1	164528331	164528849	CATG00000081321.1
1	ENSG00000236206.1	165567607	165569621	RP11-306I1.2
1	CATG00000081511.1	165597638	165600023	CATG00000081511.1
1	ENSG00000224358.1	165738255	165744413	RP11-466F5.8
1	ENSG00000272205.1	167189067	167189773	RP11-277B15.3
1	CATG00000024264.1	167424302	167429659	CATG00000024264.1
1	CATG00000024277.1	167486126	167487347	CATG00000024277.1
1	ENSG00000241666.2	167546649	167587058	RP3-455J7.4
1	CATG00000082057.1	168170999	168189848	CATG00000082057.1
1	CATG00000082075.1	168193448	168195165	CATG00000082075.1
1	ENSG00000231407.1	170429487	170501176	RP11-576I22.2
1	CATG00000082579.1	171451713	171454499	CATG00000082579.1
1	CATG00000082695.1	171809615	171810541	CATG00000082695.1
1	ENSG00000230630.1	172107493	172113934	DNM3OS
1	ENSG00000203739.3	173178847	173446279	RP11-296O14.3
1	CATG00000083252.1	173645474	173684017	CATG00000083252.1
1	ENSG00000234741.3	173820422	173838090	GAS5
1	ENSG00000224977.1	173991620	173993376	RP11-160H22.3
1	ENSG00000227373.1	174082128	174128471	RP11-160H22.5
1	CATG00000083467.1	174960015	174968759	CATG00000083467.1
1	ENSG00000206659.1	174991614	174992561	Y_RNA
1	CATG00000025869.1	174992747	174993682	CATG00000025869.1
1	ENSG00000227740.1	175897239	175912072	RP11-318C24.2
1	ENSG00000236021.1	176176479	176177949	RP11-195C7.1
1	ENSG00000254154.4	177897925	178007111	RP4-798P15.3
1	ENSG00000224687.1	178055691	178062762	RASAL2-AS1
1	ENSG00000273062.1	178691962	178694251	RP11-428K3.1
1	ENSG00000272906.1	179850741	179851619	RP11-533E19.7
1	ENSG00000260360.1	179919555	179923840	RP11-533E19.5
1	CATG00000084332.1	180095626	180123806	CATG00000084332.1
1	CATG00000084563.1	181044751	181057637	CATG00000084563.1
1	CATG00000084574.1	181058757	181059302	CATG00000084574.1
1	CATG00000084659.1	181063023	181074351	CATG00000084659.1
1	ENSG00000237292.1	181074871	181076243	RP11-540K16.1
1	CATG00000084862.1	181997161	181998771	CATG00000084862.1
1	CATG00000027163.1	181998978	181999559	CATG00000027163.1
1	ENSG00000224810.1	182031811	182038388	RP11-538D16.2
1	ENSG00000261504.1	182584097	182586490	RP11-317P15.4
1	CATG00000085210.1	182803082	182808350	CATG00000085210.1
1	ENSG00000232860.3	183418840	183441400	SMG7-AS1
1	CATG00000085845.1	184118641	184121724	CATG00000085845.1
1	CATG00000027596.1	184121981	184123204	CATG00000027596.1
1	ENSG00000271387.1	184354093	184356022	RP11-382D12.2
1	CATG00000085917.1	184587248	184599582	CATG00000085917.1
1	CATG00000027736.1	184633301	184633796	CATG00000027736.1
1	CATG00000027831.1	184943109	184944500	CATG00000027831.1
1	ENSG00000273004.1	185286583	185288856	GS1-279B7.2
1	CATG00000086126.1	185361473	185389797	CATG00000086126.1
1	CATG00000028030.1	185390188	185392049	CATG00000028030.1
1	ENSG00000228309.2	185527501	185597625	GS1-204I12.1
1	CATG00000086171.1	185535766	185536205	CATG00000086171.1
1	CATG00000086459.1	186586256	186587680	CATG00000086459.1
1	CATG00000086521.1	186624901	186625121	CATG00000086521.1
1	ENSG00000273129.1	186649866	186650578	RP5-973M2.2
1	CATG00000028462.1	187041648	187224232	CATG00000028462.1
1	ENSG00000230426.1	187610365	187612992	ERVMER61-1
1	CATG00000028597.1	187997091	188000494	CATG00000028597.1
1	CATG00000028825.1	189118893	189145535	CATG00000028825.1
1	ENSG00000237457.2	190447457	190449865	RP11-547I7.2
1	ENSG00000232498.1	192204759	192708687	RP5-1011O1.2
1	ENSG00000236069.1	192486319	192487925	RP5-1011O1.3
1	CATG00000087401.1	192733434	192735479	CATG00000087401.1
1	CATG00000087430.1	192775706	192778034	CATG00000087430.1
1	ENSG00000223075.1	192844815	192845115	RN7SKP126
1	CATG00000029368.1	192906084	192907163	CATG00000029368.1
1	ENSG00000227240.1	193426396	193482897	RP11-563D10.1
1	CATG00000087858.1	195439819	195691506	CATG00000087858.1
1	CATG00000029725.1	196150516	196165034	CATG00000029725.1
1	CATG00000087968.1	196864920	196902842	CATG00000087968.1
1	CATG00000088200.1	198125117	198126072	CATG00000088200.1
1	CATG00000030149.1	198131023	198165009	CATG00000030149.1
1	ENSG00000223881.1	198512010	198567997	RP11-553K8.2
1	ENSG00000261573.1	198609061	198636271	RP11-553K8.5
1	ENSG00000229989.3	198776786	198906558	MIR181A1HG
1	CATG00000088464.1	199028572	199046234	CATG00000088464.1
1	CATG00000030425.1	199901363	199911334	CATG00000030425.1
1	CATG00000088586.1	200270564	200270931	CATG00000088586.1
1	ENSG00000203721.1	200292091	200343240	LINC00862
1	ENSG00000230623.2	200380798	200381741	RP11-469A15.2
1	CATG00000088651.1	200433814	200452516	CATG00000088651.1
1	ENSG00000260088.1	200638613	200647520	RP11-92G12.3
1	CATG00000088838.1	200837312	200857563	CATG00000088838.1
1	ENSG00000229191.1	200993076	200996649	RP11-168O16.1
1	CATG00000030640.1	201083496	201084381	CATG00000030640.1
1	ENSG00000224536.1	201476340	201485816	RP11-134G8.7
1	ENSG00000231871.1	201657386	201798656	IPO9-AS1
1	ENSG00000234678.1	201952224	201970542	RP11-465N4.4
1	ENSG00000249007.1	201979714	201982602	RP11-510N19.5
1	CATG00000031039.1	202075809	202076250	CATG00000031039.1
1	CATG00000031044.1	202113921	202114293	CATG00000031044.1
1	CATG00000031115.1	202311304	202312860	CATG00000031115.1
1	ENSG00000260021.1	202779335	202779882	RP11-480I12.10
1	ENSG00000228288.2	202780081	202781041	PCAT6
1	ENSG00000234996.3	202830881	202836436	RP11-480I12.7
1	CATG00000089828.1	202974719	202976364	CATG00000089828.1
1	ENSG00000231507.1	203243271	203244602	RP11-134P9.3
1	ENSG00000233791.1	203248493	203274437	RP11-134P9.1
1	CATG00000090053.1	203295673	203296531	CATG00000090053.1
1	CATG00000031566.1	203482141	203493116	CATG00000031566.1
1	CATG00000031568.1	203491479	203491826	CATG00000031568.1
1	CATG00000090208.1	203517301	203525261	CATG00000090208.1
1	CATG00000090220.1	203567506	203599112	CATG00000090220.1
1	ENSG00000231691.1	204245841	204250425	RP11-203F10.5
1	ENSG00000226330.1	204381216	204385797	RP11-739N20.2
1	CATG00000032035.1	204475648	204475897	CATG00000032035.1
1	CATG00000090511.1	204484720	204485415	CATG00000090511.1
1	CATG00000032178.1	205091527	205092637	CATG00000032178.1
1	ENSG00000224717.1	205410379	205428705	RP11-576D8.4
1	CATG00000091000.1	205501789	205538384	CATG00000091000.1
1	ENSG00000240754.1	206282371	206306134	RP11-38J22.6
1	ENSG00000237605.1	206807553	206808729	RP11-343H5.6
1	CATG00000091501.1	206913823	206926593	CATG00000091501.1
1	CATG00000032836.1	206940022	206940563	CATG00000032836.1
1	CATG00000032871.1	207096689	207097924	CATG00000032871.1
1	CATG00000091882.1	207593342	207617966	CATG00000091882.1
1	CATG00000091921.1	207857365	207925235	CATG00000091921.1
1	ENSG00000203709.5	207936270	207996048	C1orf132
1	CATG00000033166.1	207996252	208003650	CATG00000033166.1
1	CATG00000033203.1	208041798	208043659	CATG00000033203.1
1	CATG00000033294.1	208417853	208419230	CATG00000033294.1
1	CATG00000092291.1	209278697	209306593	CATG00000092291.1
1	ENSG00000231648.1	209545371	209546904	RP11-372M18.2
1	ENSG00000230937.5	209600874	209601344	MIR205HG
1	ENSG00000224260.2	209684350	209741121	RP1-272L16.1
1	ENSG00000227591.1	209834569	209915948	RP1-28O10.1
1	CATG00000033703.1	209943111	209945419	CATG00000033703.1
1	CATG00000092476.1	210000512	210001185	CATG00000092476.1
1	CATG00000092493.1	210022732	210031481	CATG00000092493.1
1	ENSG00000203706.4	210403648	210407502	SERTAD4-AS1
1	ENSG00000234233.1	211305929	211307420	KCNH1-IT1
1	CATG00000092822.1	211430736	211432408	CATG00000092822.1
1	ENSG00000153363.8	211500174	211606137	LINC00467
1	CATG00000092846.1	211545458	211555990	CATG00000092846.1
1	ENSG00000227764.1	211813034	211827923	RP11-354K1.1
1	ENSG00000231057.3	211849071	211867811	RP11-122M14.1
1	ENSG00000226251.1	212384609	212408025	RP11-15I11.3
1	CATG00000093152.1	212602503	212606117	CATG00000093152.1
1	CATG00000093208.1	212657187	212659423	CATG00000093208.1
1	CATG00000034235.1	212662227	212663796	CATG00000034235.1
1	CATG00000093245.1	212663947	212664947	CATG00000093245.1
1	ENSG00000260805.1	212731659	212733073	RP11-61J19.4
1	CATG00000093307.1	212731896	212732330	CATG00000093307.1
1	CATG00000034257.1	212763172	212763757	CATG00000034257.1
1	CATG00000093343.1	212773422	212781822	CATG00000093343.1
1	ENSG00000235862.2	212797679	212811862	RP11-338C15.5
1	ENSG00000237980.1	212800534	212838987	RP11-338C15.3
1	ENSG00000198468.3	213025303	213031440	FLVCR1-AS1
1	CATG00000034550.1	213189256	213191586	CATG00000034550.1
1	CATG00000034556.1	213317184	213321201	CATG00000034556.1
1	ENSG00000230461.4	213986136	214161057	PROX1-AS1
1	CATG00000093860.1	214429964	214454789	CATG00000093860.1
1	CATG00000094052.1	215357815	215567760	CATG00000094052.1
1	CATG00000094282.1	217776985	217779523	CATG00000094282.1
1	CATG00000094403.1	218457915	218458529	CATG00000094403.1
1	ENSG00000232480.1	218517501	218519236	RP11-224O19.2
1	ENSG00000228063.1	219154945	219347130	RP11-135J2.4
1	ENSG00000230024.1	219574937	219632523	RP11-95P13.1
1	CATG00000035603.1	220445959	220446257	CATG00000035603.1
1	ENSG00000231529.1	220633792	220648611	RP11-410C4.4
1	ENSG00000257551.1	221006104	221053593	HLA-AS1
1	CATG00000095080.1	221054496	221054765	CATG00000095080.1
1	CATG00000036123.1	221219795	221258525	CATG00000036123.1
1	CATG00000095230.1	221270548	221271031	CATG00000095230.1
1	CATG00000095337.1	221589833	221614140	CATG00000095337.1
1	CATG00000036191.1	221613573	221614718	CATG00000036191.1
1	CATG00000095427.1	221966214	221967715	CATG00000095427.1
1	ENSG00000232679.1	222151738	222238160	RP11-400N13.3
1	ENSG00000228437.1	222172134	222191004	RP11-400N13.2
1	CATG00000036436.1	222258663	222259780	CATG00000036436.1
1	ENSG00000226643.1	222547557	222638804	RP11-358H9.1
1	ENSG00000225265.1	222763303	222766374	RP11-378J18.3
1	CATG00000095666.1	222919410	222946482	CATG00000095666.1
1	ENSG00000228106.1	222988389	223010179	RP11-452F19.3
1	CATG00000095701.1	223265120	223276623	CATG00000095701.1
1	ENSG00000226601.1	223349262	223350055	RP11-239E10.3
1	CATG00000095707.1	223352576	223354306	CATG00000095707.1
1	CATG00000036795.1	223799197	223799951	CATG00000036795.1
1	CATG00000036835.1	224033827	224034899	CATG00000036835.1
1	ENSG00000272645.1	224138368	224180271	RP11-504P24.8
1	ENSG00000263182.1	224180461	224193035	RP11-504P24.6
1	ENSG00000232628.1	224396448	224398137	RP11-365O16.3
1	ENSG00000233384.1	224795998	224803897	RP11-100E13.1
1	ENSG00000229400.1	224889334	224918382	RP11-3L21.2
1	CATG00000037117.1	225616025	225617071	CATG00000037117.1
1	ENSG00000234476.1	225617886	225653046	RP11-496N12.6
1	CATG00000037144.1	225655577	225655780	CATG00000037144.1
1	ENSG00000227496.1	225888396	225904169	RP11-145A3.1
1	CATG00000096306.1	225960470	225965322	CATG00000096306.1
1	CATG00000037271.1	225967907	225969177	CATG00000037271.1
1	ENSG00000242861.1	226028842	226033046	RP11-285F7.2
1	CATG00000037366.1	226070159	226072376	CATG00000037366.1
1	CATG00000037403.1	226112152	226113589	CATG00000037403.1
1	CATG00000037502.1	226187316	226188044	CATG00000037502.1
1	ENSG00000272562.1	226231725	226250196	RP11-396C23.4
1	ENSG00000225518.2	226271286	226277197	RP11-396C23.2
1	CATG00000096397.1	226305366	226310582	CATG00000096397.1
1	CATG00000037593.1	226309767	226312821	CATG00000037593.1
1	CATG00000037612.1	226321084	226337823	CATG00000037612.1
1	CATG00000096553.1	226611747	226613597	CATG00000096553.1
1	CATG00000037790.1	226841290	226889097	CATG00000037790.1
1	ENSG00000228382.1	226844380	226862827	ITPKB-IT1
1	CATG00000096613.1	226849911	226850529	CATG00000096613.1
1	CATG00000037912.1	227015438	227017870	CATG00000037912.1
1	CATG00000096657.1	227125501	227127685	CATG00000096657.1
1	CATG00000096755.1	227722720	227730377	CATG00000096755.1
1	CATG00000096859.1	227975065	227975729	CATG00000096859.1
1	CATG00000038087.1	228135783	228139275	CATG00000038087.1
1	CATG00000038117.1	228297171	228297990	CATG00000038117.1
1	CATG00000097033.1	228326901	228327559	CATG00000097033.1
1	ENSG00000269934.1	228453235	228463729	RP5-1139B12.3
1	CATG00000097105.1	228566734	228567040	CATG00000097105.1
1	ENSG00000231563.1	228594675	228598817	RP11-245P10.4
1	CATG00000097301.1	228671851	228674784	CATG00000097301.1
1	ENSG00000236975.1	229222767	229230617	RP5-1065P14.2
1	ENSG00000177788.5	229373502	229406791	RP5-1061H20.4
1	ENSG00000223635.1	229644186	229649863	RP4-613A2.1
1	ENSG00000228058.1	230138439	230141752	RP11-552D4.1
1	CATG00000038756.1	230376376	230376839	CATG00000038756.1
1	CATG00000038795.1	230562275	230563474	CATG00000038795.1
1	ENSG00000244137.1	230920828	230942852	RP11-99J16__A.2
1	ENSG00000223393.1	231004364	231005525	RP5-858B6.3
1	ENSG00000233461.1	231655356	231664302	RP11-295G20.2
1	CATG00000098132.1	231945342	231983449	CATG00000098132.1
1	CATG00000039288.1	232765084	232765439	CATG00000039288.1
1	CATG00000098377.1	232999871	233004902	CATG00000098377.1
1	CATG00000098493.1	233829746	233843254	CATG00000098493.1
1	ENSG00000236358.1	234492776	234495075	RP5-827C21.2
1	ENSG00000231663.1	234500990	234509398	RP5-827C21.4
1	CATG00000039711.1	234658433	234659156	CATG00000039711.1
1	ENSG00000231768.1	234663636	234667538	RP5-855F14.1
1	CATG00000039741.1	234667082	234667685	CATG00000039741.1
1	ENSG00000228830.1	234736043	234737211	RP4-781K5.2
1	ENSG00000224939.1	234765028	234770187	LINC00184
1	CATG00000098840.1	234837602	234859851	CATG00000098840.1
1	CATG00000039920.1	234908360	234908938	CATG00000039920.1
1	CATG00000098883.1	234909938	234911395	CATG00000098883.1
1	CATG00000098900.1	234949679	235012194	CATG00000098900.1
